CPU,Time,GHz
57,2024-03-07 14:51:10.518550,0.001
58,2024-03-07 14:51:10.518551,0.001
59,2024-03-07 14:51:10.518553,0.000
60,2024-03-07 14:51:10.518554,0.001
61,2024-03-07 14:51:10.518554,0.000
62,2024-03-07 14:51:10.518555,0.000
63,2024-03-07 14:51:10.518556,0.000
64,2024-03-07 14:51:10.518557,0.000
65,2024-03-07 14:51:10.518558,0.000
66,2024-03-07 14:51:10.518558,0.000
67,2024-03-07 14:51:10.518559,0.000
68,2024-03-07 14:51:10.518562,0.001
69,2024-03-07 14:51:10.518563,0.000
70,2024-03-07 14:51:10.518564,0.000
71,2024-03-07 14:51:10.518565,0.000
72,2024-03-07 14:51:10.518565,0.001
73,2024-03-07 14:51:10.518566,0.000
74,2024-03-07 14:51:10.518567,0.001
75,2024-03-07 14:51:10.518568,0.000
76,2024-03-07 14:51:10.518569,0.000
77,2024-03-07 14:51:10.518570,0.001
78,2024-03-07 14:51:10.518570,0.001
79,2024-03-07 14:51:10.518571,0.001
80,2024-03-07 14:51:10.518572,0.001
81,2024-03-07 14:51:10.518573,0.001
82,2024-03-07 14:51:10.518574,0.001
83,2024-03-07 14:51:10.518574,0.001
84,2024-03-07 14:51:10.518575,0.001
85,2024-03-07 14:51:10.518576,0.001
86,2024-03-07 14:51:10.518577,0.001
87,2024-03-07 14:51:10.518578,0.001
88,2024-03-07 14:51:10.518579,0.001
89,2024-03-07 14:51:10.518581,0.001
90,2024-03-07 14:51:10.518581,0.001
91,2024-03-07 14:51:10.518582,0.001
92,2024-03-07 14:51:10.518586,0.001
93,2024-03-07 14:51:10.518587,0.000
94,2024-03-07 14:51:10.518588,0.000
95,2024-03-07 14:51:10.518589,0.001
0,2024-03-07 14:51:11.103180,0.007
1,2024-03-07 14:51:11.103187,0.001
2,2024-03-07 14:51:11.103188,0.000
3,2024-03-07 14:51:11.103189,0.001
4,2024-03-07 14:51:11.103190,0.001
5,2024-03-07 14:51:11.103191,0.001
6,2024-03-07 14:51:11.103192,0.001
7,2024-03-07 14:51:11.103193,0.001
8,2024-03-07 14:51:11.103194,0.001
9,2024-03-07 14:51:11.103195,0.001
10,2024-03-07 14:51:11.103196,0.001
11,2024-03-07 14:51:11.103197,0.001
12,2024-03-07 14:51:11.103203,0.001
13,2024-03-07 14:51:11.103204,0.001
14,2024-03-07 14:51:11.103207,0.001
15,2024-03-07 14:51:11.103208,0.001
16,2024-03-07 14:51:11.103209,0.001
17,2024-03-07 14:51:11.103210,0.001
18,2024-03-07 14:51:11.103211,0.001
19,2024-03-07 14:51:11.103215,0.001
20,2024-03-07 14:51:11.103216,0.003
21,2024-03-07 14:51:11.103217,0.001
22,2024-03-07 14:51:11.103218,0.001
23,2024-03-07 14:51:11.103219,0.001
24,2024-03-07 14:51:11.103220,0.001
25,2024-03-07 14:51:11.103221,0.001
26,2024-03-07 14:51:11.103222,0.001
27,2024-03-07 14:51:11.103223,0.001
28,2024-03-07 14:51:11.103224,0.001
29,2024-03-07 14:51:11.103225,0.001
30,2024-03-07 14:51:11.103226,0.001
31,2024-03-07 14:51:11.103227,0.001
32,2024-03-07 14:51:11.103228,0.001
33,2024-03-07 14:51:11.103229,0.001
34,2024-03-07 14:51:11.103230,0.001
35,2024-03-07 14:51:11.103232,0.001
36,2024-03-07 14:51:11.103233,0.001
37,2024-03-07 14:51:11.103234,0.001
38,2024-03-07 14:51:11.103235,0.001
39,2024-03-07 14:51:11.103236,0.001
40,2024-03-07 14:51:11.103237,0.002
41,2024-03-07 14:51:11.103238,0.001
42,2024-03-07 14:51:11.103239,0.001
43,2024-03-07 14:51:11.103240,0.001
44,2024-03-07 14:51:11.103241,0.001
45,2024-03-07 14:51:11.103242,0.001
46,2024-03-07 14:51:11.103243,0.001
47,2024-03-07 14:51:11.103244,0.002
48,2024-03-07 14:51:11.103245,0.001
49,2024-03-07 14:51:11.103246,0.001
50,2024-03-07 14:51:11.103247,3.766
51,2024-03-07 14:51:11.103248,0.003
52,2024-03-07 14:51:11.103249,0.004
53,2024-03-07 14:51:11.103250,0.001
54,2024-03-07 14:51:11.103251,0.001
55,2024-03-07 14:51:11.103252,0.001
56,2024-03-07 14:51:11.103254,0.002
57,2024-03-07 14:51:11.103255,0.001
58,2024-03-07 14:51:11.103256,0.001
59,2024-03-07 14:51:11.103257,0.001
60,2024-03-07 14:51:11.103258,0.001
61,2024-03-07 14:51:11.103259,0.001
62,2024-03-07 14:51:11.103260,0.001
63,2024-03-07 14:51:11.103261,0.001
64,2024-03-07 14:51:11.103262,0.001
65,2024-03-07 14:51:11.103263,0.001
66,2024-03-07 14:51:11.103264,0.001
67,2024-03-07 14:51:11.103265,0.001
68,2024-03-07 14:51:11.103266,0.001
69,2024-03-07 14:51:11.103267,0.001
70,2024-03-07 14:51:11.103268,0.001
71,2024-03-07 14:51:11.103269,0.001
72,2024-03-07 14:51:11.103270,0.001
73,2024-03-07 14:51:11.103271,0.001
74,2024-03-07 14:51:11.103272,0.001
75,2024-03-07 14:51:11.103273,0.001
76,2024-03-07 14:51:11.103274,0.001
77,2024-03-07 14:51:11.103276,0.001
78,2024-03-07 14:51:11.103277,0.001
79,2024-03-07 14:51:11.103278,0.001
80,2024-03-07 14:51:11.103279,0.001
81,2024-03-07 14:51:11.103280,0.001
82,2024-03-07 14:51:11.103281,0.001
83,2024-03-07 14:51:11.103282,0.001
84,2024-03-07 14:51:11.103283,0.000
85,2024-03-07 14:51:11.103284,0.001
86,2024-03-07 14:51:11.103285,0.001
87,2024-03-07 14:51:11.103286,0.000
88,2024-03-07 14:51:11.103287,0.001
89,2024-03-07 14:51:11.103297,0.000
90,2024-03-07 14:51:11.103298,0.000
91,2024-03-07 14:51:11.103299,0.000
92,2024-03-07 14:51:11.103303,0.000
93,2024-03-07 14:51:11.103304,0.000
94,2024-03-07 14:51:11.103305,0.001
95,2024-03-07 14:51:11.103306,0.002
0,2024-03-07 14:51:11.673942,0.006
1,2024-03-07 14:51:11.673948,0.001
2,2024-03-07 14:51:11.673949,3.774
3,2024-03-07 14:51:11.673950,0.001
4,2024-03-07 14:51:11.673951,0.001
5,2024-03-07 14:51:11.673952,0.001
6,2024-03-07 14:51:11.673953,0.001
7,2024-03-07 14:51:11.673958,0.001
8,2024-03-07 14:51:11.673959,0.001
9,2024-03-07 14:51:11.673960,0.001
10,2024-03-07 14:51:11.673961,0.001
11,2024-03-07 14:51:11.673962,0.001
12,2024-03-07 14:51:11.673966,0.001
13,2024-03-07 14:51:11.673968,0.001
14,2024-03-07 14:51:11.673969,0.001
15,2024-03-07 14:51:11.673970,0.001
16,2024-03-07 14:51:11.673971,0.001
17,2024-03-07 14:51:11.673972,0.001
18,2024-03-07 14:51:11.673973,0.001
19,2024-03-07 14:51:11.673974,0.001
20,2024-03-07 14:51:11.673975,0.004
21,2024-03-07 14:51:11.673976,0.001
22,2024-03-07 14:51:11.673977,0.001
23,2024-03-07 14:51:11.673979,0.001
24,2024-03-07 14:51:11.673980,0.001
25,2024-03-07 14:51:11.673981,0.001
26,2024-03-07 14:51:11.673982,0.001
27,2024-03-07 14:51:11.673983,0.001
28,2024-03-07 14:51:11.673984,0.001
29,2024-03-07 14:51:11.673985,0.001
30,2024-03-07 14:51:11.673986,0.001
31,2024-03-07 14:51:11.673987,0.001
32,2024-03-07 14:51:11.673988,0.001
33,2024-03-07 14:51:11.673989,0.001
34,2024-03-07 14:51:11.673990,0.001
35,2024-03-07 14:51:11.673991,0.001
36,2024-03-07 14:51:11.673992,0.001
37,2024-03-07 14:51:11.673993,0.001
38,2024-03-07 14:51:11.673994,0.001
39,2024-03-07 14:51:11.673995,0.001
40,2024-03-07 14:51:11.673996,0.001
41,2024-03-07 14:51:11.673997,0.001
42,2024-03-07 14:51:11.673998,0.001
43,2024-03-07 14:51:11.673999,0.001
44,2024-03-07 14:51:11.674001,0.001
45,2024-03-07 14:51:11.674002,0.001
46,2024-03-07 14:51:11.674003,0.001
47,2024-03-07 14:51:11.674004,0.001
48,2024-03-07 14:51:11.674005,0.001
49,2024-03-07 14:51:11.674006,0.000
50,2024-03-07 14:51:11.674007,0.001
51,2024-03-07 14:51:11.674008,0.003
52,2024-03-07 14:51:11.674009,0.003
53,2024-03-07 14:51:11.674010,0.002
54,2024-03-07 14:51:11.674011,0.000
55,2024-03-07 14:51:11.674012,0.000
56,2024-03-07 14:51:11.674013,0.001
57,2024-03-07 14:51:11.674014,0.000
58,2024-03-07 14:51:11.674015,0.000
59,2024-03-07 14:51:11.674016,0.000
60,2024-03-07 14:51:11.674017,0.000
61,2024-03-07 14:51:11.674018,0.000
62,2024-03-07 14:51:11.674019,0.000
63,2024-03-07 14:51:11.674020,0.000
64,2024-03-07 14:51:11.674021,0.000
65,2024-03-07 14:51:11.674023,0.000
66,2024-03-07 14:51:11.674024,0.000
67,2024-03-07 14:51:11.674025,0.000
68,2024-03-07 14:51:11.674026,0.001
69,2024-03-07 14:51:11.674027,0.000
70,2024-03-07 14:51:11.674028,0.000
71,2024-03-07 14:51:11.674029,0.000
72,2024-03-07 14:51:11.674030,0.000
73,2024-03-07 14:51:11.674031,0.000
74,2024-03-07 14:51:11.674032,0.001
75,2024-03-07 14:51:11.674033,0.000
76,2024-03-07 14:51:11.674034,0.000
77,2024-03-07 14:51:11.674035,0.000
78,2024-03-07 14:51:11.674036,0.000
79,2024-03-07 14:51:11.674037,0.000
80,2024-03-07 14:51:11.674038,0.000
81,2024-03-07 14:51:11.674039,0.000
82,2024-03-07 14:51:11.674040,0.000
83,2024-03-07 14:51:11.674041,0.001
84,2024-03-07 14:51:11.674042,0.000
85,2024-03-07 14:51:11.674043,0.000
86,2024-03-07 14:51:11.674045,0.000
87,2024-03-07 14:51:11.674046,0.000
88,2024-03-07 14:51:11.674047,0.000
89,2024-03-07 14:51:11.674048,0.000
90,2024-03-07 14:51:11.674049,0.001
91,2024-03-07 14:51:11.674051,0.000
92,2024-03-07 14:51:11.674055,0.000
93,2024-03-07 14:51:11.674057,0.000
94,2024-03-07 14:51:11.674058,0.000
95,2024-03-07 14:51:11.674059,0.001
0,2024-03-07 14:51:12.243836,0.006
1,2024-03-07 14:51:12.243841,0.001
2,2024-03-07 14:51:12.243843,3.774
3,2024-03-07 14:51:12.243844,0.001
4,2024-03-07 14:51:12.243845,0.002
5,2024-03-07 14:51:12.243846,0.001
6,2024-03-07 14:51:12.243847,0.001
7,2024-03-07 14:51:12.243848,0.001
8,2024-03-07 14:51:12.243849,0.001
9,2024-03-07 14:51:12.243850,0.001
10,2024-03-07 14:51:12.243851,0.001
11,2024-03-07 14:51:12.243854,0.001
12,2024-03-07 14:51:12.243858,0.001
13,2024-03-07 14:51:12.243859,0.001
14,2024-03-07 14:51:12.243860,0.001
15,2024-03-07 14:51:12.243861,0.001
16,2024-03-07 14:51:12.243862,0.001
17,2024-03-07 14:51:12.243863,0.001
18,2024-03-07 14:51:12.243864,0.001
19,2024-03-07 14:51:12.243865,0.001
20,2024-03-07 14:51:12.243866,0.002
21,2024-03-07 14:51:12.243867,0.001
22,2024-03-07 14:51:12.243868,0.001
23,2024-03-07 14:51:12.243872,0.001
24,2024-03-07 14:51:12.243873,0.001
25,2024-03-07 14:51:12.243874,0.001
26,2024-03-07 14:51:12.243875,0.001
27,2024-03-07 14:51:12.243876,0.001
28,2024-03-07 14:51:12.243877,0.001
29,2024-03-07 14:51:12.243878,0.001
30,2024-03-07 14:51:12.243879,0.001
31,2024-03-07 14:51:12.243880,0.001
32,2024-03-07 14:51:12.243883,0.001
33,2024-03-07 14:51:12.243884,0.001
34,2024-03-07 14:51:12.243885,0.001
35,2024-03-07 14:51:12.243886,0.001
36,2024-03-07 14:51:12.243887,0.001
37,2024-03-07 14:51:12.243888,0.001
38,2024-03-07 14:51:12.243889,0.001
39,2024-03-07 14:51:12.243890,0.001
40,2024-03-07 14:51:12.243891,0.001
41,2024-03-07 14:51:12.243892,0.001
42,2024-03-07 14:51:12.243893,0.001
43,2024-03-07 14:51:12.243894,0.001
44,2024-03-07 14:51:12.243895,0.001
45,2024-03-07 14:51:12.243896,0.001
46,2024-03-07 14:51:12.243897,0.001
47,2024-03-07 14:51:12.243898,0.001
48,2024-03-07 14:51:12.243899,0.001
49,2024-03-07 14:51:12.243900,0.001
50,2024-03-07 14:51:12.243901,0.001
51,2024-03-07 14:51:12.243902,0.003
52,2024-03-07 14:51:12.243903,0.000
53,2024-03-07 14:51:12.243905,0.002
54,2024-03-07 14:51:12.243906,0.000
55,2024-03-07 14:51:12.243907,0.000
56,2024-03-07 14:51:12.243908,0.000
57,2024-03-07 14:51:12.243909,0.000
58,2024-03-07 14:51:12.243910,0.000
59,2024-03-07 14:51:12.243911,0.000
60,2024-03-07 14:51:12.243912,0.000
61,2024-03-07 14:51:12.243913,0.000
62,2024-03-07 14:51:12.243914,0.000
63,2024-03-07 14:51:12.243915,0.001
64,2024-03-07 14:51:12.243916,0.000
65,2024-03-07 14:51:12.243917,0.000
66,2024-03-07 14:51:12.243918,0.000
67,2024-03-07 14:51:12.243919,0.000
68,2024-03-07 14:51:12.243920,0.001
69,2024-03-07 14:51:12.243921,0.000
70,2024-03-07 14:51:12.243922,0.000
71,2024-03-07 14:51:12.243923,0.000
72,2024-03-07 14:51:12.243924,0.000
73,2024-03-07 14:51:12.243925,0.000
74,2024-03-07 14:51:12.243927,0.001
75,2024-03-07 14:51:12.243928,0.000
76,2024-03-07 14:51:12.243929,0.000
77,2024-03-07 14:51:12.243930,0.000
78,2024-03-07 14:51:12.243931,0.000
79,2024-03-07 14:51:12.243934,0.000
80,2024-03-07 14:51:12.243935,0.000
81,2024-03-07 14:51:12.243936,0.000
82,2024-03-07 14:51:12.243937,0.000
83,2024-03-07 14:51:12.243938,0.001
84,2024-03-07 14:51:12.243938,0.000
85,2024-03-07 14:51:12.243939,0.001
86,2024-03-07 14:51:12.243940,0.001
87,2024-03-07 14:51:12.243941,0.000
88,2024-03-07 14:51:12.243942,0.000
89,2024-03-07 14:51:12.243943,0.000
90,2024-03-07 14:51:12.243944,0.000
91,2024-03-07 14:51:12.243945,0.000
92,2024-03-07 14:51:12.243949,0.000
93,2024-03-07 14:51:12.243950,0.000
94,2024-03-07 14:51:12.243951,0.000
95,2024-03-07 14:51:12.243953,0.001
0,2024-03-07 14:51:12.814185,0.006
1,2024-03-07 14:51:12.814190,0.001
2,2024-03-07 14:51:12.814192,3.774
3,2024-03-07 14:51:12.814193,0.001
4,2024-03-07 14:51:12.814194,0.002
5,2024-03-07 14:51:12.814195,0.001
6,2024-03-07 14:51:12.814196,0.001
7,2024-03-07 14:51:12.814197,0.001
8,2024-03-07 14:51:12.814198,0.001
9,2024-03-07 14:51:12.814199,0.001
10,2024-03-07 14:51:12.814200,0.001
11,2024-03-07 14:51:12.814201,0.001
12,2024-03-07 14:51:12.814205,0.001
13,2024-03-07 14:51:12.814207,0.001
14,2024-03-07 14:51:12.814208,0.001
15,2024-03-07 14:51:12.814209,0.001
16,2024-03-07 14:51:12.814210,0.001
17,2024-03-07 14:51:12.814212,0.001
18,2024-03-07 14:51:12.814213,0.001
19,2024-03-07 14:51:12.814214,0.001
20,2024-03-07 14:51:12.814216,0.003
21,2024-03-07 14:51:12.814217,0.001
22,2024-03-07 14:51:12.814218,0.001
23,2024-03-07 14:51:12.814219,0.001
24,2024-03-07 14:51:12.814220,0.001
25,2024-03-07 14:51:12.814221,0.001
26,2024-03-07 14:51:12.814222,0.001
27,2024-03-07 14:51:12.814223,0.001
28,2024-03-07 14:51:12.814224,0.001
29,2024-03-07 14:51:12.814225,0.001
30,2024-03-07 14:51:12.814226,0.001
31,2024-03-07 14:51:12.814227,0.001
32,2024-03-07 14:51:12.814228,0.001
33,2024-03-07 14:51:12.814229,0.001
34,2024-03-07 14:51:12.814230,0.001
35,2024-03-07 14:51:12.814231,0.001
36,2024-03-07 14:51:12.814232,0.001
37,2024-03-07 14:51:12.814233,0.001
38,2024-03-07 14:51:12.814234,0.001
39,2024-03-07 14:51:12.814235,0.001
40,2024-03-07 14:51:12.814236,0.001
41,2024-03-07 14:51:12.814240,0.001
42,2024-03-07 14:51:12.814241,0.001
43,2024-03-07 14:51:12.814242,0.001
44,2024-03-07 14:51:12.814243,0.001
45,2024-03-07 14:51:12.814244,0.001
46,2024-03-07 14:51:12.814245,0.001
47,2024-03-07 14:51:12.814246,0.001
48,2024-03-07 14:51:12.814247,0.001
49,2024-03-07 14:51:12.814248,0.000
50,2024-03-07 14:51:12.814249,0.001
51,2024-03-07 14:51:12.814250,0.002
52,2024-03-07 14:51:12.814251,0.001
53,2024-03-07 14:51:12.814254,0.002
54,2024-03-07 14:51:12.814255,0.000
55,2024-03-07 14:51:12.814256,0.000
56,2024-03-07 14:51:12.814257,0.000
57,2024-03-07 14:51:12.814258,0.000
58,2024-03-07 14:51:12.814259,0.000
59,2024-03-07 14:51:12.814260,0.000
60,2024-03-07 14:51:12.814261,0.000
61,2024-03-07 14:51:12.814262,0.000
62,2024-03-07 14:51:12.814264,0.000
63,2024-03-07 14:51:12.814265,0.000
64,2024-03-07 14:51:12.814266,0.000
65,2024-03-07 14:51:12.814267,0.000
66,2024-03-07 14:51:12.814268,0.000
67,2024-03-07 14:51:12.814270,0.000
68,2024-03-07 14:51:12.814271,0.001
69,2024-03-07 14:51:12.814272,0.000
70,2024-03-07 14:51:12.814273,0.000
71,2024-03-07 14:51:12.814274,0.000
72,2024-03-07 14:51:12.814275,0.000
73,2024-03-07 14:51:12.814276,0.000
74,2024-03-07 14:51:12.814277,0.001
75,2024-03-07 14:51:12.814278,0.000
76,2024-03-07 14:51:12.814279,0.000
77,2024-03-07 14:51:12.814280,0.000
78,2024-03-07 14:51:12.814281,0.000
79,2024-03-07 14:51:12.814282,0.000
80,2024-03-07 14:51:12.814283,0.000
81,2024-03-07 14:51:12.814284,0.000
82,2024-03-07 14:51:12.814285,0.000
83,2024-03-07 14:51:12.814288,0.001
84,2024-03-07 14:51:12.814289,0.000
85,2024-03-07 14:51:12.814290,0.000
86,2024-03-07 14:51:12.814291,0.000
87,2024-03-07 14:51:12.814292,0.000
88,2024-03-07 14:51:12.814293,0.000
89,2024-03-07 14:51:12.814294,0.000
90,2024-03-07 14:51:12.814295,0.000
91,2024-03-07 14:51:12.814296,0.000
92,2024-03-07 14:51:12.814300,0.000
93,2024-03-07 14:51:12.814301,0.000
94,2024-03-07 14:51:12.814303,0.000
95,2024-03-07 14:51:12.814304,0.001
0,2024-03-07 14:51:13.393388,0.007
1,2024-03-07 14:51:13.393393,0.001
2,2024-03-07 14:51:13.393394,0.001
3,2024-03-07 14:51:13.393395,0.001
4,2024-03-07 14:51:13.393396,0.001
5,2024-03-07 14:51:13.393397,3.775
6,2024-03-07 14:51:13.393398,0.001
7,2024-03-07 14:51:13.393399,0.001
8,2024-03-07 14:51:13.393403,0.001
9,2024-03-07 14:51:13.393404,0.001
10,2024-03-07 14:51:13.393405,0.001
11,2024-03-07 14:51:13.393406,0.001
12,2024-03-07 14:51:13.393410,0.001
13,2024-03-07 14:51:13.393411,0.001
14,2024-03-07 14:51:13.393412,0.001
15,2024-03-07 14:51:13.393413,0.001
16,2024-03-07 14:51:13.393414,0.001
17,2024-03-07 14:51:13.393415,0.001
18,2024-03-07 14:51:13.393416,0.001
19,2024-03-07 14:51:13.393417,0.001
20,2024-03-07 14:51:13.393418,0.003
21,2024-03-07 14:51:13.393419,0.001
22,2024-03-07 14:51:13.393420,0.001
23,2024-03-07 14:51:13.393421,0.001
24,2024-03-07 14:51:13.393422,0.001
25,2024-03-07 14:51:13.393423,0.015
26,2024-03-07 14:51:13.393424,0.001
27,2024-03-07 14:51:13.393425,0.001
28,2024-03-07 14:51:13.393426,0.001
29,2024-03-07 14:51:13.393430,0.001
30,2024-03-07 14:51:13.393431,0.001
31,2024-03-07 14:51:13.393432,0.001
32,2024-03-07 14:51:13.393433,0.001
33,2024-03-07 14:51:13.393434,0.001
34,2024-03-07 14:51:13.393435,0.001
35,2024-03-07 14:51:13.393436,0.001
36,2024-03-07 14:51:13.393437,0.001
37,2024-03-07 14:51:13.393438,0.001
38,2024-03-07 14:51:13.393439,0.001
39,2024-03-07 14:51:13.393440,0.001
40,2024-03-07 14:51:13.393441,0.001
41,2024-03-07 14:51:13.393442,0.001
42,2024-03-07 14:51:13.393443,0.001
43,2024-03-07 14:51:13.393444,0.001
44,2024-03-07 14:51:13.393445,0.001
45,2024-03-07 14:51:13.393447,0.001
46,2024-03-07 14:51:13.393448,0.001
47,2024-03-07 14:51:13.393449,0.001
48,2024-03-07 14:51:13.393450,0.001
49,2024-03-07 14:51:13.393451,0.000
50,2024-03-07 14:51:13.393453,0.001
51,2024-03-07 14:51:13.393454,0.002
52,2024-03-07 14:51:13.393455,0.002
53,2024-03-07 14:51:13.393456,0.001
54,2024-03-07 14:51:13.393457,0.000
55,2024-03-07 14:51:13.393459,0.000
56,2024-03-07 14:51:13.393460,0.000
57,2024-03-07 14:51:13.393461,0.000
58,2024-03-07 14:51:13.393462,0.000
59,2024-03-07 14:51:13.393463,0.000
60,2024-03-07 14:51:13.393464,0.001
61,2024-03-07 14:51:13.393465,0.000
62,2024-03-07 14:51:13.393466,0.000
63,2024-03-07 14:51:13.393467,0.000
64,2024-03-07 14:51:13.393468,0.000
65,2024-03-07 14:51:13.393469,0.000
66,2024-03-07 14:51:13.393470,0.000
67,2024-03-07 14:51:13.393471,0.001
68,2024-03-07 14:51:13.393472,0.001
69,2024-03-07 14:51:13.393473,0.000
70,2024-03-07 14:51:13.393474,0.000
71,2024-03-07 14:51:13.393476,0.001
72,2024-03-07 14:51:13.393477,0.001
73,2024-03-07 14:51:13.393478,0.001
74,2024-03-07 14:51:13.393479,0.000
75,2024-03-07 14:51:13.393480,0.000
76,2024-03-07 14:51:13.393481,0.000
77,2024-03-07 14:51:13.393482,0.000
78,2024-03-07 14:51:13.393483,0.000
79,2024-03-07 14:51:13.393484,0.000
80,2024-03-07 14:51:13.393485,0.000
81,2024-03-07 14:51:13.393486,0.000
82,2024-03-07 14:51:13.393487,0.000
83,2024-03-07 14:51:13.393489,0.001
84,2024-03-07 14:51:13.393490,0.000
85,2024-03-07 14:51:13.393491,0.000
86,2024-03-07 14:51:13.393492,0.000
87,2024-03-07 14:51:13.393493,0.000
88,2024-03-07 14:51:13.393494,0.001
89,2024-03-07 14:51:13.393495,0.000
90,2024-03-07 14:51:13.393496,0.001
91,2024-03-07 14:51:13.393497,0.001
92,2024-03-07 14:51:13.393501,0.000
93,2024-03-07 14:51:13.393502,0.000
94,2024-03-07 14:51:13.393503,0.000
95,2024-03-07 14:51:13.393504,0.001
0,2024-03-07 14:51:13.973160,0.005
1,2024-03-07 14:51:13.973165,0.001
2,2024-03-07 14:51:13.973166,0.001
3,2024-03-07 14:51:13.973167,0.004
4,2024-03-07 14:51:13.973169,0.001
5,2024-03-07 14:51:13.973170,3.775
6,2024-03-07 14:51:13.973171,0.001
7,2024-03-07 14:51:13.973172,0.001
8,2024-03-07 14:51:13.973173,0.001
9,2024-03-07 14:51:13.973174,0.001
10,2024-03-07 14:51:13.973175,0.001
11,2024-03-07 14:51:13.973176,0.001
12,2024-03-07 14:51:13.973180,0.001
13,2024-03-07 14:51:13.973181,0.001
14,2024-03-07 14:51:13.973182,0.001
15,2024-03-07 14:51:13.973183,0.001
16,2024-03-07 14:51:13.973184,0.001
17,2024-03-07 14:51:13.973187,0.001
18,2024-03-07 14:51:13.973188,0.001
19,2024-03-07 14:51:13.973189,0.001
20,2024-03-07 14:51:13.973190,0.003
21,2024-03-07 14:51:13.973191,0.001
22,2024-03-07 14:51:13.973192,0.001
23,2024-03-07 14:51:13.973193,0.001
24,2024-03-07 14:51:13.973194,0.001
25,2024-03-07 14:51:13.973195,0.001
26,2024-03-07 14:51:13.973196,0.001
27,2024-03-07 14:51:13.973197,0.001
28,2024-03-07 14:51:13.973198,0.001
29,2024-03-07 14:51:13.973199,0.001
30,2024-03-07 14:51:13.973199,0.001
31,2024-03-07 14:51:13.973200,0.001
32,2024-03-07 14:51:13.973201,0.001
33,2024-03-07 14:51:13.973202,0.001
34,2024-03-07 14:51:13.973203,0.001
35,2024-03-07 14:51:13.973204,0.001
36,2024-03-07 14:51:13.973205,0.001
37,2024-03-07 14:51:13.973206,0.001
38,2024-03-07 14:51:13.973210,0.001
39,2024-03-07 14:51:13.973212,0.001
40,2024-03-07 14:51:13.973213,0.001
41,2024-03-07 14:51:13.973214,0.001
42,2024-03-07 14:51:13.973215,0.001
43,2024-03-07 14:51:13.973217,0.001
44,2024-03-07 14:51:13.973218,0.001
45,2024-03-07 14:51:13.973219,0.001
46,2024-03-07 14:51:13.973220,0.001
47,2024-03-07 14:51:13.973221,0.001
48,2024-03-07 14:51:13.973222,0.001
49,2024-03-07 14:51:13.973223,0.000
50,2024-03-07 14:51:13.973224,0.003
51,2024-03-07 14:51:13.973225,0.000
52,2024-03-07 14:51:13.973226,0.002
53,2024-03-07 14:51:13.973227,0.000
54,2024-03-07 14:51:13.973228,0.000
55,2024-03-07 14:51:13.973229,0.001
56,2024-03-07 14:51:13.973230,0.001
57,2024-03-07 14:51:13.973231,0.001
58,2024-03-07 14:51:13.973232,0.001
59,2024-03-07 14:51:13.973233,0.001
60,2024-03-07 14:51:13.973234,0.001
61,2024-03-07 14:51:13.973235,0.001
62,2024-03-07 14:51:13.973236,0.001
63,2024-03-07 14:51:13.973238,0.001
64,2024-03-07 14:51:13.973239,0.001
65,2024-03-07 14:51:13.973240,0.001
66,2024-03-07 14:51:13.973241,0.001
67,2024-03-07 14:51:13.973242,0.001
68,2024-03-07 14:51:13.973243,0.001
69,2024-03-07 14:51:13.973244,0.000
70,2024-03-07 14:51:13.973244,0.000
71,2024-03-07 14:51:13.973245,0.000
72,2024-03-07 14:51:13.973246,0.000
73,2024-03-07 14:51:13.973247,0.000
74,2024-03-07 14:51:13.973248,0.001
75,2024-03-07 14:51:13.973249,0.000
76,2024-03-07 14:51:13.973250,0.000
77,2024-03-07 14:51:13.973251,0.000
78,2024-03-07 14:51:13.973252,0.000
79,2024-03-07 14:51:13.973253,0.000
80,2024-03-07 14:51:13.973255,0.000
81,2024-03-07 14:51:13.973256,0.000
82,2024-03-07 14:51:13.973257,0.001
83,2024-03-07 14:51:13.973258,0.001
84,2024-03-07 14:51:13.973259,0.000
85,2024-03-07 14:51:13.973260,0.000
86,2024-03-07 14:51:13.973261,0.000
87,2024-03-07 14:51:13.973262,0.000
88,2024-03-07 14:51:13.973263,0.000
89,2024-03-07 14:51:13.973264,0.000
90,2024-03-07 14:51:13.973265,0.000
91,2024-03-07 14:51:13.973266,0.000
92,2024-03-07 14:51:13.973270,0.000
93,2024-03-07 14:51:13.973272,0.000
94,2024-03-07 14:51:13.973273,0.000
95,2024-03-07 14:51:13.973274,0.001
0,2024-03-07 14:51:14.553496,0.006
1,2024-03-07 14:51:14.553501,0.002
2,2024-03-07 14:51:14.553502,0.001
3,2024-03-07 14:51:14.553503,0.001
4,2024-03-07 14:51:14.553504,3.775
5,2024-03-07 14:51:14.553507,0.001
